Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Naval,Unknown Time,Comments
08927,08/09/2016,Saada,Baqim,"Mandabah, Al-Mojdie",-,Unknown,Unknown,unkn,4,,unkn,
08928,08/09/2016,Saada,Al-Dhaher,Al-Raqqah junction,-,Unknown,Unknown,unkn,2,,Midday,
08929,08/09/2016,Saada,Kitaf Wa Al-Boqe'e,-,Main road,Infrastructure,Transport,unkn,1,,unkn,
08930,08/09/2016,Taiz,Al-Taiziyah,Al-Hawban (near Al-Tawin park),Residential Area,Civilian,Residential Area,unkn,16,,Midday,Same Report
08931,08/09/2016,Taiz,Al-Taiziyah,Awman mountain,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,16,,Midday,
08932,09/09/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,3,,Midday,
08933,09/09/2016,Sanaa,Bilad Al-Rus,Sabrah,School,Educational_Facility,school,unkn,1,,Midday,
08934,09/09/2016,Sanaa,Bilad Al-Rus,Sabrah,Farm,Economic_infrastructure,Farms,unkn,1,,Midday,
08935,09/09/2016,Sanaa,Bilad Al-Rus,"Naqil Yasluh, Bait Dhaba'an",Telecommunications towers,Infrastructure,Communication,unkn,3,,Midday,
08936,09/09/2016,Sanaa,Bilad Al-Rus,Al-Wathn village,Pool,Economic_infrastructure,Water & Electricity,unkn,1,,unkn,
08937,09/09/2016,Hajja,Abs,Al-Jar,-,Unknown,Unknown,unkn,5,,Early-Morning,
08938,09/09/2016,Hajja,Harad,-,-,Unknown,Unknown,unkn,11,,Afternoon,Same Report
08939,09/09/2016,Hajja,Midi,-,-,Unknown,Unknown,unkn,11,,Afternoon,
08940,09/09/2016,Jawf,Al-Maslub,Al-Saqiyah,-,Unknown,Unknown,unkn,3,,Afternoon,
08941,09/09/2016,Jawf,Al-Ghayl,-,-,Unknown,Unknown,unkn,1,,Afternoon,
08942,09/09/2016,Jawf,Al-Maton,-,-,Unknown,Unknown,unkn,1,,Evening,
08943,09/09/2016,Marib,Sirwah,"Haylan, Al-Rabi'ah, the Airport, Naw' valley",Residential Areas,Civilian,Residential Area,unkn,50,,Midday,Same Report
08944,09/09/2016,Marib,Sirwah,-,Sirwah market,Civilian,Market Place,unkn,50,,Midday,
08945,09/09/2016,Marib,Sirwah,-,Main road,Infrastructure,Transport,unkn,50,,Midday,
08946,09/09/2016,Saada,Razih,Al-Habrah,-,Unknown,Unknown,unkn,2,,Midday,
08947,09/09/2016,Saada,Haydan,Al-Kharban,-,Unknown,Unknown,unkn,1,,Midday,
08948,09/09/2016,Saada,Kitaf Wa Al-Boqe'e,Al-Salim,-,Unknown,Unknown,unkn,1,,Midday,
08949,09/09/2016,Saada,Baqim,Al-Masahif,-,Unknown,Unknown,unkn,1,,Midday,
08950,09/09/2016,Saada,Baqim,Mandabah,-,Unknown,Unknown,unkn,5,,Afternoon,
08951,09/09/2016,Saada,Qatabir,Main road,Two vehicles,Civilian,Vehicle/Buss,unkn,unkn,,Night,
08952,10/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,4,,Early-Morning,
08953,10/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Sana'a Airport,Infrastructure,Transport,unkn,6,,Early-Morning,
08954,10/09/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,3,,Early-Morning,
08955,10/09/2016,Capital,Al-Sab'ein,Al-NahdaiN,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,1,,Night,
08956,10/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,3,,Night,
08957,10/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Sana'a Airport,Infrastructure,Transport,unkn,unkn,,Night,
08958,10/09/2016,Sanaa,Arhab,Bait Sa'dan,Water Driller,Economic_infrastructure,Water & Electricity,unkn,22+,,Early-Morning,
08959,10/09/2016,Sanaa,Bilad Al-Rus,Sabrah,-,Unknown,Unknown,unkn,3,,Morning,
08960,10/09/2016,Sanaa,Bilad Al-Rus,Naqil Yasluh,Telecommunications towers,Infrastructure,Communication,unkn,1,,Morning,
08961,10/09/2016,Sanaa,Nihm,Bani Faraj,Residential Area,Civilian,Residential Area,unkn,4,,Midday,
08962,10/09/2016,Amran,Harf Sufyan,Al-Aswad mountain,29th Mechanized Infantry Brigade (Ginats Brigade),Military_Security_Target,Military Site,unkn,5,,Early-Morning,
08963,10/09/2016,Bayda,Al-Sawadiyah,-,26th Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,8,,Night,
08964,10/09/2016,Hajja,Harad,"Al-Khadhra'a, Al-Hajawirah",Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,5,,Morning,
08965,10/09/2016,Hajja,Midi,-,Weapon Storage,Military_Security_Target,Weapon Storage,unkn,2,,Morning,
08966,10/09/2016,Hajja,Hayran,-,Residential Area,Civilian,Residential Area,unkn,1,,Afternoon,
08967,10/09/2016,Marib,Sirwah,-,-,Unknown,Unknown,unkn,1,,Afternoon,
08968,10/09/2016,Saada,Sihar,Al-Khafji,Civilian's house,Civilian,Residential Area,unkn,2,,Early-Morning,
08969,10/09/2016,Saada,Al-Dhaher,Al-Malaheet,Fuel station,Economic_infrastructure,Oil & Gas,unkn,2,,Midday,
08970,10/09/2016,Saada,Al-Dhaher,Al-Malaheet,Farms,Economic_infrastructure,Farms,unkn,2,,Midday,
08971,10/09/2016,Saada,Baqim,"Al-Alzammah, Al-Dahl, Al-Alhammaqi",-,Unknown,Unknown,unkn,3,,Afternoon,
08972,10/09/2016,Saada,Haydan,Marran junction,-,Unknown,Unknown,unkn,2,,Afternoon,
08973,10/09/2016,Saada,Al-Dhaher,=,Houses,Civilian,Residential Area,unkn,3,,Evening,
08974,10/09/2016,Shabwa,Asilan,-,-,Unknown,Unknown,unkn,2,,Afternoon,
08975,11/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,3,,Early-Morning,
08976,11/09/2016,Capital,Bani Al-Harith,-,Al-Snaydar Factory,Economic_infrastructure,Private factory,unkn,1,,Early-Morning,
08977,11/09/2016,Sanaa,Bilad Al-Rus,Naqil Yasluh,Telecommunications Towers,Infrastructure,Communication,unkn,3,,Evening,
08978,11/09/2016,Sanaa,Khawlan,Al-Orqoub,-,Unknown,Unknown,unkn,3,,Evening,
08979,11/09/2016,Sanaa,Nihm,"Al-Madfon, Al-Majawihah",,Unknown,Unknown,unkn,2,,Evening,
08980,11/09/2016,Bayda,Al-Sawadiyah,-,26th Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,10,,unkn,
08981,11/09/2016,Marib,Sirwah,"Airport area, Al-Rabie'ah, Haylan",-,Unknown,Unknown,unkn,6,,Night,Same Report
08982,11/09/2016,Marib,Sirwah,-,Sirwah market,Civilian,Market Place,unkn,6,,Night,
08983,11/09/2016,Taiz,Hayfan,Al-Ahkoum,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
08984,11/09/2016,Taiz,Hayfan,Al-Akboush,Clinic,Medical_facility,Clinic,unkn,unkn,,Midday,
08985,11/09/2016,Taiz,Mawyah,Awman mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
08986,12/09/2016,Capital,Bani Al-Harith,Airport street,Al-Snaidar factory,Economic_infrastructure,Private factory,unkn,4,,unkn,
08987,12/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,15,,Night,Same Report
08988,12/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Sana'a Airport,Infrastructure,Transport,unkn,15,,Night,
08989,12/09/2016,Capital,Bani Al-Harith,Al-Rawdhah,War Collage,Military_Security_Target,Military Site,unkn,15,,Night,
08990,12/09/2016,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,15,,Night,
08991,12/09/2016,Sanaa,Bani Hushaysh,Sarif,National Security Building,Military_Security_Target,Military Site,unkn,7,,Night,
08992,12/09/2016,Saada,Sihar,Al-Mahadhir,Two houses,Civilian,Residential Area,unkn,2,,Midday,
08993,12/09/2016,Saada,Baqim,Al-Dahl,Residential Area,Civilian,Residential Area,unkn,1,,Midday,
08994,13/09/2016,Capital,Al-Thawrah,Al-Jiraf,Al-Thawrah Stadium,Infrastructure,Sport Facility,unkn,5,,Midday,
08995,13/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,5,,Midday,
08996,13/09/2016,Sanaa,Nihm,Bani Jarmouz,63rd Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,,Midday,
08997,13/09/2016,Sanaa,Khawlan,"Al-Watadah, Al-Qamizi junction",Residential Area,Civilian,Residential Area,unkn,6,,Night,
08998,13/09/2016,Jawf,Al-Ghayl,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,,unkn,
08999,13/09/2016,Jawf,Al-Ghayl,Al-Ghayl village,Residential Area,Civilian,Residential Area,unkn,2,,Afternoon,
09000,13/09/2016,Jawf,Al-Matmmah,-,Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
09001,13/09/2016,Marib,Sirwah,Al-Mashja'a,-,Unknown,Unknown,unkn,1,,Afternoon,
09002,13/09/2016,Marib,Sirwah,"Airport area, Wadi Al-Rabie'ah",-,Unknown,Unknown,unkn,3,,Night,
09003,13/09/2016,Saada,Al-Dhaher,"Al-Malaheet, Al-Dhay'ah",-,Unknown,Unknown,unkn,10,,unkn,
09004,13/09/2016,Saada,Baqim,"Om Al-Fath, Al-Safra'a",-,Unknown,Unknown,unkn,2,,unkn,
09005,13/09/2016,Saada,Sa'ada,Kahlan,Kahlan Military Camp,Military_Security_Target,Military Site,unkn,5,,unkn,Same Report
09006,13/09/2016,Saada,Sa'ada,The City,Rescue Police HQ,Military_Security_Target,Military Site,unkn,5,,unkn,
09007,13/09/2016,Saada,Al-Safra'a,-,-,Unknown,Unknown,unkn,1,,unkn,
09008,13/09/2016,Taiz,Hayfan,Al-Akboush,School,Educational_Facility,school,unkn,1,,Night,
09009,13/09/2016,Taiz,Hayfan,Al-Ahkoum,Dirt roads,Infrastructure,Transport,unkn,1,,Night,
09010,14/09/2016,Sanaa,Khawlan,Al-Watadah,-,Unknown,Unknown,unkn,unkn,,Early-Morning,
09011,14/09/2016,Sanaa,Bani Matar,Ayban mountain,-,Unknown,Unknown,unkn,1,,Early-Morning,
09012,14/09/2016,Sanaa,Bani Hushaysh,Sarif,National Security Building,Military_Security_Target,Military Site,unkn,unkn,,Morning,
09013,14/09/2016,Sanaa,Nihm,Maswarah,Houes,Civilian,Residential Area,unkn,3,,Evening,
09014,14/09/2016,Sanaa,Bani Matar,Attan mountain,-,Unknown,Unknown,unkn,1,,unkn,
09015,14/09/2016,Sanaa,Bilad Al-Rus,-,Telecommunications Towers,Infrastructure,Communication,unkn,2,,Night,Same Report
09016,14/09/2016,Sanaa,Bilad Al-Rus,-,Sana'a-Dhamar road,Infrastructure,Transport,unkn,2,,Night,
09017,14/09/2016,Hajja,Harad,Aahim junction,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,1,,unkn,
09018,14/09/2016,Hajja,Mustaba,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,1,,unkn,
09019,14/09/2016,Hajja,Bakil Al-Mir,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,5,,unkn,
09020,14/09/2016,Marib,Sirwah,Haylan montain,-,Unknown,Unknown,unkn,1,,Night,
09021,14/09/2016,Marib,Sirwah,Airport area and the nearby hills,-,Civilian,Residential Area,unkn,6,,Night,
09022,14/09/2016,Saada,Sihar,Al-Oqab,Al-Oqab school,Educational_Facility,school,unkn,3,,Morning,
09023,14/09/2016,Saada,Shada'a,-,House,Civilian,Residential Area,unkn,1,,Morning,
09024,14/09/2016,Saada,Baqim,"The City, Mandabah, Al-Tho'ban valley",Residential Area,Civilian,Residential Area,unkn,15,,unkn,
09025,14/09/2016,Saada,Baqim,Al-Zamah,Car,Civilian,Vehicle/Buss,unkn,1,,unkn,
09026,15/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Sana'a Airport,Infrastructure,Transport,unkn,unkn,,Night,
09027,15/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,4,,Night,
09028,15/09/2016,Hajja,Mustaba,Abo Dawar,House,Political_Tribal,Figure,unkn,3,,Midday,
09029,15/09/2016,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,5,,unkn,
09030,15/09/2016,Hajja,Harad,-,-,Unknown,Unknown,unkn,9,,unkn,
09031,15/09/2016,Hudaydah,Al-Hawk,-,House,Political_Tribal,Figure,unkn,unkn,,Early-Morning,
09032,15/09/2016,Hudaydah,Al-Hawk,-,Faculty of Medicine,Educational_Facility,University,unkn,6,,Early-Morning,
09033,15/09/2016,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
09034,15/09/2016,Hudaydah,Al-Durayhimi,22 May  Celebration stage,Celebration stage,Infrastructure,Gov. Compounds,unkn,unkn,,Early-Morning,
09035,15/09/2016,Jawf,Khab Wa Al-Sha'af,Al-Aqabah,Residential Area,Civilian,Residential Area,unkn,4,,Morning,
09036,15/09/2016,Jawf,Al-Ghayl,-,-,Unknown,Unknown,unkn,1,,unkn,
09037,15/09/2016,Marib,Sirwah,Wadi Al-Zoghn ,House,Civilian,Residential Area,unkn,2,,Night,
09038,15/09/2016,Saada,Al-Dhaher,"Al-Hassamah, Main road",Bridge,Infrastructure,Transport,unkn,5,,unkn,
09039,15/09/2016,Saada,Baqim,"Mandabah, Al-Majda'a",-,Unknown,Unknown,unkn,8,,Evening,
09040,15/09/2016,Saada,Sihar,Alaf,telecommunications network,Infrastructure,Communication,unkn,1,,unkn,
09041,16/09/2016,Sanaa,Khawlan,Al-Watadah,Car,Civilian,Vehicle/Buss,unkn,1,,Afternoon,
09042,16/09/2016,Sanaa,Bilad Al-Rus,Naqeel Yasluh,-,Unknown,Unknown,unkn,4,,Evening,
09043,16/09/2016,Saada,Sihar,-,Military convoy,Military_Security_Target,Moving Target (weapons/fighters),unkn,1,,unkn,
09044,16/09/2016,Hudaydah,Bajil,Kilo 16,10th Storm Brigade,Military_Security_Target,Military Site,unkn,14+,,unkn,
09045,16/09/2016,Hudaydah,Al-Durayhimi,Al-Jabbanah,Military Airport,Military_Security_Target,Military Site,unkn,2,,unkn,
09046,16/09/2016,Jawf,Al-Maslub,Al-Saqiyah,-,Unknown,Unknown,unkn,2,,unkn,
09047,16/09/2016,Taiz,Dhubab,Al-Omary,Al-Omary Military Camp,Military_Security_Target,Military Site,unkn,unkn,,unkn,
09048,17/09/2016,Sanaa,Nihm,Wadi Ghaylamah,Residential Area,Civilian,Residential Area,unkn,1,,Evening,
09049,17/09/2016,Dhamar,Dhamar City,-,The Stadium,Infrastructure,Sport Facility,unkn,3,,Night,
09050,17/09/2016,Hajja,Harad,-,Pro-Houthi Military Vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Morning,
09051,17/09/2016,Hajja,Kushar,Aahim junction,Pro-Houthi Military Vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Morning,
09052,17/09/2016,Hajja,Midi,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Night,
09053,17/09/2016,Hudaydah,Al-Durayhimi,-,Al-Hudaydah Airport,Infrastructure,Transport,unkn,2,,Early-morning,
09054,17/09/2016,Hudaydah,Bajil,Kilo 16,10th Storm Brigade,Military_Security_Target,Military Site,unkn,11,,Early-morning,
09055,17/09/2016,Hudaydah,Al-Khawkhah,Al-Kadhah,Hotel,Economic_infrastructure,Private business,unkn,2,,Night,
09056,17/09/2016,Mahwit,Bani Sa'ad,Lahimah,Bridge,Infrastructure,Transport,unkn,2,,unkn,
09057,17/09/2016,Marib,Medghal Al-Jeda'an,Al-Makhdarah,-,Unknown,Unknown,unkn,1,,Evening,
09058,17/09/2016,Shabwa,Asilan,Mablaqah,-,Unknown,Unknown,unkn,2,,Evening,
09059,17/09/2016,Shabwa,Bayhan,Sha'ab Mablaqah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,,Night,
09060,17/09/2016,Saada,Sa'ada,Kahlan,Kahlan Military Camp,Military_Security_Target,Military Site,unkn,6,,unkn,
09061,17/09/2016,Saada,Sa'ada,The City,Military Police,Military_Security_Target,Military Site,unkn,2,,unkn,
09062,17/09/2016,Saada,Sa'ada,Al-Abla mountain,Telecommunications towers,Infrastructure,Communication,unkn,1,,unkn,
09063,17/09/2016,Saada,Baqim,"Al-Sidr, Al-Alzammah, Mahdeedah",-,Unknown,Unknown,unkn,unkn,,unkn,
09064,17/09/2016,Saada,Baqim,Al-Usaylan,-,Unknown,Unknown,unkn,2,,unkn,
09065,17/09/2016,Saada,Kitaf Wa Al-Boqe'e,Al-Qama'a,-,Unknown,Unknown,unkn,2,,unkn,
09066,17/09/2016,Saada,Al-Dhaher,Al-Manzalah,-,Unknown,Unknown,unkn,1,,unkn,
09067,17/09/2016,Saada,Sihar,Bani Aweer,-,Unknown,Unknown,unkn,3,,unkn,
09068,17/09/2016,Saada,Razih,Al-Hojlah,Residential Area,Civilian,Residential Area,unkn,2,,Afternoon,
09069,17/09/2016,Taiz,Al-Mudhaffar,Al-Zonoj,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,,unkn,
09070,17/09/2016,Taiz,Al-Taiziyah,"Shara'ab junction, Al-Rabi'ei",Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,,unkn,
09071,18/09/2016,Capital,Al-Thawrah,Al-Jiraf,Al-Thawrah Stadium,Infrastructure,Sport Facility,unkn,7+,,Midday,
09072,18/09/2016,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylaimi Air Base,Military_Security_Target,Military Site,unkn,1,,Midday,
09073,18/09/2016,Capital,Bani Al-Harith,Al-Azrqain,-,Unknown,Unknown,unkn,unkn,,Night,
09074,18/09/2016,Sanaa,Khawlan,Al-Watadah,Al-Watadah market,Civilian,Market Place,unkn,1,,Afternoon,
09075,18/09/2016,Sanaa,Bani Hushaysh,Sarif,National Security Building,Military_Security_Target,Military Site,unkn,8,,Night,Same Report
09076,18/09/2016,Sanaa,Bani Hushaysh,Al-Khorafi,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,8,,Night,
09077,18/09/2016,Sanaa,Sanhan,Dhabwah,Dhabwah Military Camp,Military_Security_Target,Military Site,unkn,5,,Night,
09078,18/09/2016,Amran,Zulimah Habur,Wadi Osman,Bridge,Infrastructure,Transport,unkn,2,,Early-morning,
09079,18/09/2016,Amran,Iyal Surayh,Al-Salatah,Checkpoint,Military_Security_Target,Checkpoints,unkn,4,,Night,
09080,18/09/2016,Amran,Amran,Qohal road,22 May Checkpoint,Military_Security_Target,Checkpoints,unkn,2,,Night,
09081,18/09/2016,Amran,Amran,The City,Amran University,Educational_Facility,University,unkn,1,,Night,
09082,18/09/2016,Hudaydah,Al-Hawk,-,SSF Camp,Military_Security_Target,Military Site,unkn,5,,Night,
09083,18/09/2016,Mahwit,Al-Mahwit,Al-Qeta'a,Lahimah bridge,Infrastructure,Transport,unkn,unkn,,Afternoon,
09084,18/09/2016,Mahwit,Shibam Kawkaban,Bakr,Two Beans Storage Units,Economic_infrastructure,Food (storage/transportation),unkn,unkn,,Night,
09085,18/09/2016,Marib,Sirwah,"Al-Mashjah,Airport area, Wadi Rabie'ah ",-,Unknown,Unknown,unkn,5,,evening,
09086,18/09/2016,Saada,Razih,"Al-Habrah mountain, Bani Sayah, Al-Jahlah",-,Unknown,Unknown,unkn,5,,Afternoon,
09087,18/09/2016,Saada,Al-Dhaher,Beoadh,Residential Area,Civilian,Residential Area,unkn,2,,Afternoon,
09088,18/09/2016,Saada,Monabbih,Al-Alsheikh,-,Unknown,Unknown,unkn,1,,Afternoon,
09089,18/09/2016,Saada,Sihar,Walad Masaud,=,Unknown,Unknown,unkn,unkn,,Night,
09090,18/09/2016,Saada,Baqim,"Mandabah, Tho'ban",-,Unknown,Unknown,unkn,unkn,,Night,
09091,18/09/2016,Saada,Al-Safra'a,Al-Khaniq,-,Unknown,Unknown,unkn,2,,Night,
09092,18/09/2016,Taiz,Salah,Softil hill,Residential Area,Civilian,Residential Area,unkn,2,,Afternoon,
09093,18/09/2016,Taiz,Al-Taiziyah,Awman mountain,-,Unknown,Unknown,unkn,4,,Afternoon,
09094,18/09/2016,Taiz,Al-Mukha,Al-Jadeed,Residential Area,Civilian,Residential Area,unkn,1,,Afternoon,
09095,19/09/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
09096,19/09/2016,Sanaa,Khawlan,Al-Watadah,Mosque,Civilian,Mosque,unkn,2,,Midday,
09097,19/09/2016,Sanaa,Bani Matar,Al-Nabi Shu'aib mountain,-,Unknown,Unknown,unkn,2,,unkn,
09098,19/09/2016,Sanaa,Bani Matar,Al-Nabi Shu'aib mountain,-,Unknown,Unknown,unkn,4,,unkn,
09099,19/09/2016,Sanaa,Bilad Al-Rus,Naqil Yasluh,-,Unknown,Unknown,unkn,2,,Afternoon,
09100,19/09/2016,Sanaa,Sanhan,Dhabwah,Dhabwah Military Camp,Military_Security_Target,Military Site,unkn,6,,Evening,
09101,19/09/2016,Sanaa,Hamdan,Al-Azrqain,-,Unknown,Unknown,unkn,4,,Evening,
09102,19/09/2016,Amran,Harf Sufyan,-,-,Unknown,Unknown,unkn,3,,unkn,
09103,19/09/2016,Dhamar,Dhamar City,-,The Stadium,Infrastructure,Sport Facility,unkn,1,,Night,
09104,19/09/2016,Dhamar,Dhamar City,-,SSF Camp,Military_Security_Target,Military Site,unkn,1,,Night,
09105,19/09/2016,Hajja,Bakil Al-Mir,-,-,Unknown,Unknown,unkn,7,,unkn,
09106,19/09/2016,Hajja,Midi,-,-,Unknown,Unknown,unkn,3,,unkn,
09107,19/09/2016,Hajja,Midi,Bahees,Boat,Economic_infrastructure,Private business,unkn,unkn,,unkn,
09108,19/09/2016,Hudaydah,Al-Hawk,-,House,Political_Tribal,Figure,unkn,2,,Early-Morning,
09109,19/09/2016,Hudaydah,Al-Hudaydah city,-,SSF Camp,Military_Security_Target,Military Site,unkn,5,,Morning,
09110,19/09/2016,Hudaydah,Al-Durayhimi,-,Al-Hudaydah Airport,Infrastructure,Transport,unkn,2,,Morning,
09111,19/09/2016,Jawf,Al-Ghayl,-,Residential Area,Civilian,Residential Area,unkn,1,,Night,
09112,19/09/2016,Saada,Al-Safra'a,-,72nd Brigade Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
09113,19/09/2016,Saada,Razih,Al-Jahlah,Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
09114,19/09/2016,Saada,Shada'a,-,Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
09115,19/09/2016,Saada,Al-Dhaher,-,Residential Area,Civilian,Residential Area,unkn,unkn,,unkn,
09116,19/09/2016,Saada,Majz,-,Raghafah bridge,Infrastructure,Transport,unkn,unkn,,Afternoon,
09117,19/09/2016,Saada,Al-Safra'a,mudhab junction,Health centre,Medical_facility,Medical Centres,unkn,2,,Afternoon,
09118,19/09/2016,Saada,Al-Dhaher,"Qais, Ghafirah, Walibah",Residential Area,Civilian,Residential Area,unkn,8,,Afternoon,
09119,19/09/2016,Saada,Razih,Al-Shawariq,-,Unknown,Unknown,unkn,2,,Afternoon,
09120,19/09/2016,Saada,Haydan,Al-Sameek,Residential Area,Civilian,Residential Area,unkn,1,,Afternoon,
09121,19/09/2016,Saada,Haydan,Dhuaib,House,Civilian,Residential Area,unkn,unkn,,unkn,
09122,19/09/2016,Saada,Baqim,Al-Sha'eb,-,Unknown,Unknown,unkn,1,,unkn,
09123,19/09/2016,Taiz,Al-Taiziyah,Al-Hawban,Al-Idha'ah Military Camp,Military_Security_Target,Military Site,unkn,4,,Evening,Same Report
09124,19/09/2016,Taiz,Al-Taiziyah,Al-Hawban,Military Engineering Unit,Military_Security_Target,Military Site,unkn,4,,Evening,
09125,19/09/2016,Taiz,Al-Wazi'iyah,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,9,,Evening,
09126,19/09/2016,Taiz,Al-Taiziyah,Al-Janad,22nd Armoured Brigade,Military_Security_Target,Military Site,unkn,unkn,,Night,
09127,19/09/2016,Taiz,Al-Taiziyah,Awman mountain,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Night,
09128,19/09/2016,Taiz,Al-Taiziyah,-,Taiz Airport,Infrastructure,Transport,unkn,unkn,,Night,
09129,20/09/2016,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,1,,Early-Morning,
09130,20/09/2016,Capital,Old City,Madfon Neighbourhood,National Security Building,Military_Security_Target,Military Site,unkn,12,,Early-Morning,
09131,20/09/2016,Capital,Old City,Madfon Neighbourhood,Residential Area,Civilian,Residential Area,unkn,1,,Early-Morning,
09132,20/09/2016,Sanaa,Bani Hushaysh,Al-Khorafi,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
09133,20/09/2016,Sanaa,Sanhan,Dhabwah,Dhabwah Military Camp,Military_Security_Target,Military Site,unkn,2,,Early-Morning,
09134,20/09/2016,Sanaa,Sanhan,Bait Masaud,Residential Area,Civilian,Residential Area,unkn,4,,unkn,
09135,20/09/2016,Sanaa,Bani Hushaysh,Al-Jomaimah,Telecommunications towers,Infrastructure,Communication,unkn,3,,unkn,
09136,20/09/2016,Sanaa,Bilad Al-Rus,Sabrah,Water stations,Economic_infrastructure,Water & Electricity,unkn,10,,unkn,Same Report
09137,20/09/2016,Sanaa,Bilad Al-Rus,Sabrah,Secondary roads,Infrastructure,Transport,unkn,10,,unkn,
09138,20/09/2016,Sanaa,Nihm,"Bani Faraj, Al-Majawihah",Residential Area,Civilian,Residential Area,unkn,4,,Night,Same Report
09139,20/09/2016,Sanaa,Nihm,Al-Batnah,Al-Batnah bridge,Infrastructure,Transport,unkn,4,,Night,
09140,20/09/2016,Sanaa,Bilad Al-Rus,Naqil Yasluh,Telecommunications towers,Infrastructure,Communication,unkn,2,,Night,
